la	lo	p.values	contig	contigs.null	adj.p
-620.490383	-620.490384	0.998871621210455	o2066	o2066	1
-273.796186	-273.796186	1	o2067	o2067	1
-274.964439	-275.362287	0.372383318240164	o2068	o2068	1
-217.299518	-217.299518	1	o2069	o2069	1
-1421.733709	-1421.733709	1	o2070	o2070	1
-229.213603	-229.213603	1	o2071	o2071	1
-670.973685	-670.973685	1	o2072	o2072	1
-876.229595	-876.229595	1	o2073	o2073	1
-414.269817	-414.269817	1	o2074	o2074	1
-325.399133	-325.399133	1	o2075	o2075	1
-681.181826	-681.181826	1	o2076	o2076	1
-1005.493863	-1005.493863	1	o2077	o2077	1
-620.698236	-620.698235	1	o2078	o2078	1
-271.783523	-271.783523	1	o2079	o2079	1
-193.720365	-193.720363	1	o207	o207	1
-333.829296	-333.829296	1	o2080	o2080	1
-273.235957	-273.235957	1	o2081	o2081	1
-543.71961	-543.71961	1	o2082	o2082	1
-334.359249	-334.359249	1	o2083	o2083	1
-386.832374	-386.832375	0.998871621210455	o2084	o2084	1
-370.637557	-370.637557	1	o2085	o2085	1
-179.315311	-179.315311	1	o2086	o2086	1
-362.359576	-362.359576	1	o2087	o2087	1
-1234.834481	-1234.834481	1	o2088	o2088	1
-533.32574	-533.32574	1	o2089	o2089	1
-300.558592	-300.566927	0.897268746615681	o208	o208	1
-1173.960123	-1174.007775	0.757539504512425	o2091	o2091	1
-188.247379	-188.247379	1	o2092	o2092	1
-806.412214	-806.444659	0.798927660732512	o2093	o2093	1
-529.583538	-529.583538	1	o2095	o2095	1
-443.063337	-448.348848	0.00114874199749294	o2096	o2096	0.0432969148745794
-560.957572	-560.957572	1	o2097	o2097	1
-947.287972	-947.287936	1	o2099	o2099	1
-395.941307	-395.941307	1	o209	o209	1
-779.781541	-779.781541	1	o20	o20	1
-793.655328	-793.655328	1	o2100	o2100	1
-351.532068	-351.532198	0.987135055517546	o2101	o2101	1
-217.974157	-218.275175	0.437802252587808	o2102	o2102	1
-519.120462	-519.120462	1	o2104	o2104	1
-361.69173	-361.69173	1	o2105	o2105	1
-612.666689	-612.665847	1	o2106	o2106	1
-276.943021	-276.943077	0.991556141125507	o2107	o2107	1
-399.30322	-399.459263	0.576402944546222	o2108	o2108	1
-630.545859	-630.545859	1	o2109	o2109	1
-1246.595029	-1246.595029	1	o210	o210	1
-530.497504	-530.741782	0.48457214777806	o2111	o2111	1
-312.709897	-312.709897	1	o2112	o2112	1
-680.306727	-689.261779	2.31588335019837e-05	o2113	o2113	0.00148541570672373
-331.127189	-331.127189	1	o2114	o2114	1
-550.230528	-550.724417	0.320286057757562	o2116	o2116	1
-4735.110866	-4735.110866	1	o2117	o2117	1
-941.914324	-941.914324	1	o2118	o2118	1
-303.804805	-303.80654	0.953026416793258	o2119	o2119	1
-544.153577	-544.153577	1	o211	o211	1
-216.906409	-216.906409	1	o2122	o2122	1
-254.709141	-254.709142	0.99887162119442	o2123	o2123	1
-400.082297	-400.082297	1	o2124	o2124	1
-780.139247	-780.139247	1	o2125	o2125	1
-340.600516	-340.600516	1	o2126	o2126	1
-765.239805	-765.239805	1	o2128	o2128	1
-560.628912	-560.63301	0.927864654845828	o2129	o2129	1
-546.743824	-546.743824	1	o212	o212	1
-581.270627	-581.474272	0.52334820898968	o2130	o2130	1
-895.322447	-895.322447	1	o2131	o2131	1
-313.927486	-313.927486	1	o2132	o2132	1
-553.6237	-554.079217	0.339840216884957	o2133	o2133	1
-161.016921	-161.016921	1	o2134	o2134	1
-313.530662	-313.530662	1	o2135	o2135	1
-462.390338	-462.793212	0.369380349371948	o2136	o2136	1
-700.748867	-700.748867	1	o2137	o2137	1
-220.567779	-220.567779	1	o2138	o2138	1
-1024.869689	-1024.947646	0.692946603759295	o2139	o2139	1
-556.83322	-556.83322	1	o213	o213	1
-685.624954	-685.624953	1	o2141	o2141	1
-586.512029	-586.512029	1	o2142	o2142	1
-476.560843	-476.562546	0.953461122423478	o2143	o2143	1
-239.895166	-239.895166	1	o2144	o2144	1
-391.834386	-391.834386	1	o2145	o2145	1
-416.915213	-416.915213	1	o2146	o2146	1
-424.977502	-424.977502	1	o2147	o2147	1
-494.521249	-494.521232	1	o2148	o2148	1
-338.466756	-338.460275	1	o2149	o2149	1
-259.984349	-259.960856	1	o214	o214	1
-389.36214	-389.36214	1	o2150	o2150	1
-715.242715	-715.242715	1	o2151	o2151	1
-388.114388	-388.114388	1	o2152	o2152	1
-373.155198	-373.420435	0.466407648212398	o2155	o2155	1
-315.803735	-315.803735	1	o2156	o2156	1
-480.924919	-480.924919	1	o2157	o2157	1
-331.466049	-331.466049	1	o2158	o2158	1
-1985.07198	-1985.07198	1	o2159	o2159	1
-832.883452	-832.883452	1	o215	o215	1
-509.68646	-509.686043	1	o2160	o2160	1
-685.530082	-685.530082	1	o2161	o2161	1
-420.3068	-420.3068	1	o2162	o2162	1
-153.271421	-153.271421	1	o2164	o2164	1
-510.91093	-510.91093	1	o2165	o2165	1
-539.759031	-539.759031	1	o2166	o2166	1
-374.713477	-374.780688	0.713890507045056	o2167	o2167	1
-222.389921	-222.389921	1	o2168	o2168	1
-432.902652	-432.902652	1	o2169	o2169	1
-388.88731	-388.871768	1	o216	o216	1
-112.246481	-112.246623	0.986554446803957	o2171	o2171	1
-638.812017	-638.811039	1	o2172	o2172	1
-334.19618	-334.471595	0.457978754797018	o2173	o2173	1
-899.49231	-899.49231	1	o2174	o2174	1
-232.180759	-232.180759	1	o2175	o2175	1
-454.00716	-454.00716	1	o2176	o2176	1
-514.170328	-514.170328	1	o2177	o2177	1
-849.074107	-849.074107	1	o2178	o2178	1
-559.876079	-559.876079	1	o2179	o2179	1
-545.352679	-545.350395	1	o217	o217	1
-500.51787	-500.690804	0.556461526820667	o2180	o2180	1
-733.941482	-733.941482	1	o2181	o2181	1
-320.310932	-320.34568	0.792072021376094	o2182	o2182	1
-613.688547	-613.688547	1	o2183	o2183	1
-370.391778	-370.391778	1	o2184	o2184	1
-1056.108228	-1056.108228	1	o2185	o2185	1
-300.379109	-300.379109	1	o2186	o2186	1
-673.972581	-673.972581	1	o2187	o2187	1
-1719.678535	-1719.678535	1	o2188	o2188	1
-379.331653	-379.637402	0.434224343563322	o218	o218	1
-926.429098	-926.429098	1	o2190	o2190	1
-432.536113	-432.536774	0.97099585230775	o2191	o2191	1
-1114.905625	-1114.905625	1	o2192	o2192	1
-395.473424	-395.473424	1	o2193	o2193	1
-408.486918	-408.445678	1	o2194	o2194	1
-525.518565	-537.732052	7.71804585806245e-07	o2195	o2195	7.23517324540418e-05
-313.274544	-313.603458	0.417327789753147	o2196	o2196	1
-1754.265289	-1754.265289	1	o2197	o2197	1
-446.081935	-446.081935	1	o2198	o2198	1
-343.497441	-343.497441	1	o2199	o2199	1
-743.924451	-743.924451	1	o219	o219	1
-270.351447	-270.351447	1	o21	o21	1
-274.222476	-274.222476	1	o2200	o2200	1
-258.544251	-258.544251	1	o2201	o2201	1
-346.106295	-360.143289	1.16764770145556e-07	o2202	o2202	1.33403749891298e-05
-1729.657724	-1729.657708	1	o2203	o2203	1
-567.644583	-567.644583	1	o2204	o2204	1
-933.650346	-939.621634	0.000548655673507336	o2205	o2205	0.0225380353072227
-519.589653	-519.589653	1	o2207	o2207	1
-669.494781	-669.545531	0.750036947192569	o2208	o2208	1
-525.136465	-525.136465	1	o2209	o2209	1
-558.783395	-558.783395	1	o220	o220	1
-368.23816	-368.23816	1	o2210	o2210	1
-332.421834	-332.421834	1	o2212	o2212	1
-1106.086331	-1106.086331	1	o2213	o2213	1
-218.928744	-218.928776	0.993616991598627	o2214	o2214	1
-277.986757	-277.986757	1	o2215	o2215	1
-305.586282	-305.586282	1	o2216	o2216	1
-445.936694	-445.936694	1	o2217	o2217	1
-496.031582	-495.564143	1	o2218	o2218	1
-376.994954	-376.994954	1	o2219	o2219	1
-320.118128	-331.070879	2.86411567967471e-06	o221	o221	0.000218150144268557
-334.134521	-334.134521	1	o2220	o2220	1
-229.116538	-229.116538	1	o2223	o2223	1
-447.309767	-451.713526	0.00299991843580738	o2224	o2224	0.102501885993568
-843.567933	-843.567933	1	o2225	o2225	1
-367.459317	-367.459317	1	o2226	o2226	1
-469.06624	-469.06624	1	o2227	o2227	1
-216.466381	-216.466381	1	o2228	o2228	1
-648.054755	-648.054755	1	o2229	o2229	1
-760.673341	-760.705257	0.800538723119282	o222	o222	1
-739.238198	-739.238198	1	o2230	o2230	1
-247.194103	-247.194103	1	o2231	o2231	1
-491.09349	-491.093503	0.995931588680903	o2232	o2232	1
-1083.323559	-1083.323559	1	o2234	o2234	1
-612.570497	-612.566193	1	o2236	o2236	1
-549.237313	-549.237313	1	o2237	o2237	1
-2192.060744	-2192.060744	1	o2238	o2238	1
-425.774305	-425.774305	1	o2239	o2239	1
-475.554735	-475.554735	1	o223	o223	1
-910.375253	-910.375253	1	o2240	o2240	1
-510.363663	-510.363663	1	o2241	o2241	1
-1153.861252	-1153.861252	1	o2242	o2242	1
-280.028457	-280.028457	1	o2243	o2243	1
-781.447713	-781.764746	0.4258677891017	o2244	o2244	1
-221.953906	-221.953906	1	o2245	o2245	1
-1457.917696	-1457.917696	1	o2247	o2247	1
-312.540437	-312.540437	1	o2248	o2248	1
-321.402487	-321.402487	1	o224	o224	1
-414.409466	-414.409466	1	o2250	o2250	1
-472.67811	-472.903518	0.501947703507402	o2251	o2251	1
-1000.171366	-1000.1787	0.903602705609961	o2252	o2252	1
-457.477646	-457.477646	1	o2253	o2253	1
-336.036564	-336.036564	1	o2254	o2254	1
-1130.142313	-1130.142313	1	o2255	o2255	1
-417.909286	-418.122655	0.513593918241404	o2256	o2256	1
-1316.61009	-1316.61009	1	o2257	o2257	1
-598.949068	-598.949068	1	o2258	o2258	1
-632.606363	-632.606363	1	o2259	o2259	1
-348.130414	-348.130418	0.99774324466163	o225	o225	1
-1067.565735	-1067.565735	1	o2260	o2260	1
-573.529344	-579.137068	0.000811192244695942	o2261	o2261	0.0325903169956963
-299.335767	-299.335767	1	o2262	o2262	1
-519.143851	-519.143851	1	o2263	o2263	1
-243.672108	-243.672108	1	o2264	o2264	1
-1304.590351	-1304.590351	1	o2265	o2265	1
-339.43181	-339.43181	1	o2266	o2266	1
-1633.630726	-1633.630726	1	o2267	o2267	1
-282.833566	-282.833566	1	o2268	o2268	1
-398.754431	-398.754431	1	o2269	o2269	1
-442.881348	-442.881348	1	o226	o226	1
-581.97035	-581.97035	1	o2271	o2271	1
-223.091249	-223.091249	1	o2272	o2272	1
-448.173597	-448.173597	1	o2274	o2274	1
-400.839749	-400.839749	1	o2275	o2275	1
-589.128133	-589.128133	1	o2276	o2276	1
-396.7783	-398.103081	0.103578431746428	o2278	o2278	1
-318.482343	-318.482343	1	o2279	o2279	1
-401.577208	-401.577208	1	o227	o227	1
-465.085464	-465.08527	1	o2280	o2280	1
-1465.292755	-1465.292755	1	o2281	o2281	1
-318.227386	-318.227386	1	o2282	o2282	1
-431.867388	-431.867388	1	o2283	o2283	1
-1571.076181	-1571.076181	1	o2284	o2284	1
-556.094262	-556.309547	0.511709390419624	o2285	o2285	1
-479.038889	-479.038889	1	o2286	o2286	1
-234.157732	-234.157732	1	o2287	o2287	1
-824.165916	-824.159992	1	o2288	o2288	1
-343.734241	-343.734241	1	o2289	o2289	1
-671.962626	-671.962626	1	o2290	o2290	1
-358.908663	-358.908663	1	o2291	o2291	1
-475.903088	-475.903088	1	o2292	o2292	1
-176.071311	-176.071316	0.99747687168638	o2293	o2293	1
-184.5669	-184.5669	1	o2294	o2294	1
-569.493747	-569.493747	1	o2295	o2295	1
-862.271301	-862.271301	1	o2296	o2296	1
-1421.808891	-1421.808891	1	o2297	o2297	1
-581.851819	-581.851819	1	o2298	o2298	1
-440.579337	-440.579337	1	o2299	o2299	1
-206.543608	-206.543608	1	o229	o229	1
-439.003972	-439.003972	1	o22	o22	1
-746.833849	-746.833849	1	o2300	o2300	1
-483.960648	-494.920394	2.84331178955223e-06	o2301	o2301	0.000218150144268557
-711.469466	-711.469466	1	o2302	o2302	1
-554.862636	-554.862636	1	o2303	o2303	1
-701.721554	-701.721554	1	o2304	o2304	1
-411.364076	-411.364076	1	o2305	o2305	1
-433.114254	-433.114254	1	o2306	o2306	1
-427.057805	-427.057805	1	o2307	o2307	1
-654.989238	-654.989238	1	o2308	o2308	1
-451.087097	-451.087097	1	o2309	o2309	1
-281.252146	-281.252146	1	o230	o230	1
-747.286011	-747.286011	1	o2310	o2310	1
-930.760481	-937.514052	0.000237657215173673	o2311	o2311	0.0109710078903021
-498.230696	-498.230696	1	o2313	o2313	1
-588.525732	-588.525732	1	o2314	o2314	1
-531.574724	-531.574724	1	o2315	o2315	1
-509.62284	-509.62284	1	o2316	o2316	1
-586.695795	-586.98047	0.450517324714585	o2317	o2317	1
-209.558967	-214.852012	0.00113941698370053	o2318	o2318	0.0432969148745794
-427.868771	-427.868771	1	o2319	o2319	1
-187.597506	-187.597506	1	o231	o231	1
-338.256772	-342.986977	0.00209954138232782	o2320	o2320	0.0759992405325792
-255.749379	-255.749379	1	o2321	o2321	1
-468.169886	-468.169886	1	o2322	o2322	1
-168.55403	-168.55403	1	o2324	o2324	1
-239.743642	-239.743639	1	o2325	o2325	1
-387.707668	-388.325191	0.266427950907978	o2326	o2326	1
-253.016708	-253.016706	1	o2327	o2327	1
-517.641734	-517.641734	1	o2328	o2328	1
-450.791118	-450.791118	1	o2329	o2329	1
-509.159624	-509.159624	1	o232	o232	1
-278.484113	-278.484113	1	o2330	o2330	1
-426.148942	-426.67171	0.306537430904695	o2331	o2331	1
-253.753197	-253.820302	0.71410628930637	o2332	o2332	1
-305.513285	-305.513285	1	o2333	o2333	1
-417.78928	-417.78928	1	o2334	o2334	1
-345.821197	-345.821197	1	o2335	o2335	1
-371.43418	-371.432712	1	o2336	o2336	1
-492.673748	-492.673748	1	o2337	o2337	1
-294.497213	-294.497213	1	o2338	o2338	1
-214.05067	-214.05067	1	o2339	o2339	1
-1201.477639	-1201.975922	0.318142864487879	o233	o233	1
-628.078426	-628.344958	0.465321531198061	o2340	o2340	1
-358.769471	-358.769471	1	o2341	o2341	1
-483.423624	-483.423626	0.998404231944254	o2342	o2342	1
-308.151963	-308.151963	1	o2343	o2343	1
-459.048544	-462.313858	0.0106032514643178	o2344	o2344	0.28929468174288
-734.832739	-734.832739	1	o2345	o2345	1
-1161.601802	-1161.602086	0.980986016275297	o2346	o2346	1
-245.059742	-245.059742	1	o2347	o2347	1
-378.093127	-378.093127	1	o2348	o2348	1
-681.992006	-681.992006	1	o2349	o2349	1
-1182.417285	-1186.791757	0.00309781387644631	o2350	o2350	0.1036971610076
-729.301417	-729.301417	1	o2351	o2351	1
-150.875032	-150.875032	1	o2352	o2352	1
-424.234121	-424.234121	1	o2353	o2353	1
-204.913283	-204.913283	1	o2354	o2354	1
-258.092386	-258.092386	1	o2355	o2355	1
-707.819459	-708.983653	0.12703336770321	o2356	o2356	1
-818.127516	-818.127516	1	o2357	o2357	1
-727.715731	-727.756413	0.77545740016435	o2358	o2358	1
-158.908114	-158.917608	0.89040089327596	o2359	o2359	1
-249.824854	-249.824854	1	o235	o235	1
-978.588369	-978.588369	1	o2360	o2360	1
-1056.630119	-1056.637173	0.905451950062064	o2361	o2361	1
-477.459532	-477.459532	1	o2362	o2362	1
-950.050783	-950.050783	1	o2363	o2363	1
-492.37341	-492.37341	1	o2364	o2364	1
-257.413581	-257.34433	1	o2365	o2365	1
-361.031267	-361.348307	0.425862680744339	o2366	o2366	1
-382.644194	-382.644193	1	o2368	o2368	1
-293.095672	-293.094568	1	o2369	o2369	1
-378.933105	-378.941787	0.895164213922009	o236	o236	1
-948.61831	-948.61831	1	o2370	o2370	1
-1096.985897	-1096.985897	1	o2371	o2371	1
-494.295718	-494.849899	0.292438290706264	o2372	o2372	1
-627.281579	-627.281579	1	o2373	o2373	1
-883.95588	-883.95588	1	o2374	o2374	1
-532.568564	-532.568564	1	o2375	o2375	1
-1144.671664	-1144.67165	1	o2376	o2376	1
-615.352334	-626.581194	2.14820347474539e-06	o2377	o2377	0.000174529597859315
-655.627849	-655.627849	1	o2378	o2378	1
-530.709824	-531.019778	0.431081475784225	o2379	o2379	1
-683.848749	-683.848845	0.988944540993601	o237	o237	1
-584.591172	-584.591172	1	o2380	o2380	1
-394.137949	-394.137949	1	o2381	o2381	1
-1511.828405	-1528.836425	5.46596155546602e-09	o2382	o2382	9.99177772339189e-07
-359.718207	-362.441113	0.0196152949506097	o2383	o2383	0.498010544023814
-559.861252	-559.861252	1	o2384	o2384	1
-312.739151	-312.739151	1	o2385	o2385	1
-277.806676	-277.806693	0.995347599870029	o2386	o2386	1
-951.39738	-951.39738	1	o2387	o2387	1
-1655.934307	-1655.934303	1	o2388	o2388	1
-450.622843	-450.622843	1	o2389	o2389	1
-233.039479	-233.039541	0.991115317169574	o238	o238	1
-2613.262876	-2613.262876	1	o2390	o2390	1
-584.251754	-584.251846	0.989177299137854	o2391	o2391	1
-325.854121	-325.927271	0.702096587800459	o2392	o2392	1
-980.343638	-980.343638	1	o2393	o2393	1
-350.534442	-350.534442	1	o2394	o2394	1
-252.988505	-252.988505	1	o2395	o2395	1
-581.890081	-581.890081	1	o2396	o2396	1
-411.640906	-411.640902	1	o2397	o2397	1
-510.692523	-510.692523	1	o2398	o2398	1
-423.310665	-423.310665	1	o2399	o2399	1
-231.287787	-231.287787	1	o239	o239	1
-433.492924	-433.793403	0.438212738962579	o23	o23	1
-424.75802	-424.75802	1	o2400	o2400	1
-258.791085	-258.791085	1	o2401	o2401	1
-1102.372837	-1102.372837	1	o2402	o2402	1
-640.526818	-640.526818	1	o2403	o2403	1
-1003.651429	-1003.791404	0.59673399036675	o2404	o2404	1
-382.9446	-382.9446	1	o2405	o2405	1
-1147.519904	-1147.519904	1	o2406	o2406	1
-281.705242	-281.705242	1	o2407	o2407	1
-331.015847	-331.015847	1	o2408	o2408	1
-726.243158	-726.321581	0.692077086064137	o2409	o2409	1
-357.650973	-358.029948	0.383970827248291	o240	o240	1
-871.030082	-871.030082	1	o2410	o2410	1
-517.084722	-517.08472	1	o2411	o2411	1
-391.727375	-397.187111	0.000951587266579569	o2412	o2412	0.0370106707086692
-424.071368	-424.073481	0.948167875998435	o2413	o2413	1
-368.308692	-368.308692	1	o2414	o2414	1
-435.818444	-435.818444	1	o2416	o2416	1
-789.05143	-789.05143	1	o2417	o2417	1
-1667.904048	-1668.543308	0.25817439769036	o2418	o2418	1
-248.686786	-248.686694	1	o2419	o2419	1
-383.651132	-383.651132	1	o241	o241	1
-191.333295	-191.333295	1	o2420	o2420	1
-916.783495	-916.783495	1	o2421	o2421	1
-418.615534	-418.615534	1	o2422	o2422	1
-960.676163	-960.676163	1	o2423	o2423	1
-240.267393	-240.267352	1	o2424	o2424	1
-356.873427	-356.873427	1	o2425	o2425	1
-389.428303	-389.659485	0.496521222185238	o2426	o2426	1
-544.139685	-544.139685	1	o2427	o2427	1
-369.472511	-369.472511	1	o2428	o2428	1
-167.619633	-167.619627	1	o2429	o2429	1
-215.531905	-215.531905	1	o242	o242	1
-326.410592	-326.410592	1	o2430	o2430	1
-150.337826	-150.337826	1	o2431	o2431	1
-459.848784	-459.848784	1	o2432	o2432	1
-374.015908	-374.015908	1	o2433	o2433	1
-673.387222	-673.367447	1	o2434	o2434	1
-593.663583	-593.663483	1	o2435	o2435	1
-788.907425	-788.907425	1	o2436	o2436	1
-325.977077	-325.977077	1	o2437	o2437	1
-430.359853	-430.746341	0.379297974557931	o2438	o2438	1
-525.367635	-525.367635	1	o2439	o2439	1
-258.540893	-258.540893	1	o243	o243	1
-325.976279	-325.976279	1	o2440	o2440	1
-355.425848	-355.516029	0.67106232788908	o2441	o2441	1
-188.588825	-188.588825	1	o2442	o2442	1
-356.824257	-356.824257	1	o2443	o2443	1
-789.133707	-789.133707	1	o2444	o2444	1
-1014.186184	-1014.196352	0.886602663563867	o2445	o2445	1
-366.892254	-366.892254	1	o2447	o2447	1
-194.608119	-194.608119	1	o2448	o2448	1
-531.460246	-531.460246	1	o2449	o2449	1
-338.676739	-338.676742	0.998045591909264	o244	o244	1
-514.067057	-514.495445	0.354642480560587	o2450	o2450	1
-335.282199	-336.853925	0.0762323051467066	o2451	o2451	1
-557.893057	-557.893057	1	o2452	o2452	1
-353.896159	-353.896159	1	o2453	o2453	1
-504.152966	-504.188688	0.789245805105698	o2454	o2454	1
-739.397475	-739.397479	0.997743244677665	o2455	o2455	1
-327.415133	-327.415133	1	o2456	o2456	1
-309.452283	-309.452283	1	o2457	o2457	1
-278.97441	-278.974439	0.993923550955078	o2458	o2458	1
-540.625415	-540.625415	1	o2459	o2459	1
-381.188736	-381.084407	1	o245	o245	1
-311.471334	-311.471334	1	o2460	o2460	1
-532.551729	-532.551729	1	o2461	o2461	1
-192.321142	-192.321142	1	o2462	o2462	1
-836.070355	-836.070355	1	o2463	o2463	1
-747.138094	-747.153058	0.862653699415446	o2464	o2464	1
-749.917017	-749.976007	0.731235753345235	o2465	o2465	1
-254.988521	-254.988521	1	o2466	o2466	1
-459.005817	-459.005817	1	o2467	o2467	1
-573.806228	-573.806228	1	o2468	o2468	1
-197.927015	-197.927015	1	o2469	o2469	1
-492.76047	-492.76047	1	o246	o246	1
-637.388495	-637.388497	0.998404231944254	o2470	o2470	1
-381.631422	-381.631422	1	o2471	o2471	1
-319.415321	-319.415469	0.986273352150991	o2472	o2472	1
-273.731627	-273.731627	1	o2473	o2473	1
-201.941944	-201.941959	0.995629828129878	o2474	o2474	1
-334.914448	-334.914448	1	o2475	o2475	1
-364.690943	-364.688773	1	o2476	o2476	1
-331.734443	-331.734443	1	o2477	o2477	1
-496.225805	-496.225805	1	o2478	o2478	1
-335.709057	-335.709057	1	o247	o247	1
-826.632483	-826.646791	0.865668712339195	o2480	o2480	1
-481.120822	-481.120822	1	o2481	o2481	1
-255.754499	-259.628917	0.00537471721153707	o2482	o2482	0.161065296109668
-212.963548	-212.963548	1	o2483	o2483	1
-315.250135	-315.250135	1	o2484	o2484	1
-330.888177	-331.423769	0.300678161343994	o2486	o2486	1
-1919.36807	-1919.329883	1	o2488	o2488	1
-401.010537	-401.28679	0.457295547991869	o2489	o2489	1
-269.538062	-269.538062	1	o248	o248	1
-693.446402	-693.446402	1	o2490	o2490	1
-554.752426	-555.892068	0.131112389904468	o2491	o2491	1
-686.67784	-686.67784	1	o2492	o2492	1
-663.011305	-663.011305	1	o2493	o2493	1
-927.543026	-927.543026	1	o2494	o2494	1
-490.851583	-490.935186	0.682606955752599	o2495	o2495	1
-562.790049	-563.763057	0.163016812323303	o2496	o2496	1
-1401.926876	-1401.926876	1	o2497	o2497	1
-452.958801	-452.958801	1	o2498	o2498	1
-880.630047	-880.630047	1	o2499	o2499	1
-359.031785	-359.031785	1	o249	o249	1
-347.74281	-347.74281	1	o24	o24	1
-445.288602	-445.288602	1	o2500	o2500	1
-449.437488	-449.491951	0.741370197974713	o2501	o2501	1
-185.451988	-185.452012	0.994472137831823	o2502	o2502	1
-686.583388	-686.583388	1	o2503	o2503	1
-247.040145	-247.040146	0.998871621210455	o2504	o2504	1
-278.455108	-278.455108	1	o2505	o2505	1
-1159.069838	-1159.069838	1	o2506	o2506	1
-444.153552	-444.153256	1	o2507	o2507	1
-677.658945	-677.659227	0.98105307258704	o2508	o2508	1
-636.623236	-654.112044	3.33517410969527e-09	o2509	o2509	6.77410919169218e-07
-292.996906	-292.996906	1	o250	o250	1
-461.031633	-461.029502	1	o2510	o2510	1
-443.963518	-443.963184	1	o2511	o2511	1
-693.076965	-693.076965	1	o2512	o2512	1
-585.27536	-587.569413	0.0321945715113831	o2513	o2513	0.784689022970779
-690.826314	-690.826316	0.998404231944254	o2514	o2514	1
-773.549858	-773.549858	1	o2515	o2515	1
-562.073222	-562.073222	1	o2516	o2516	1
-225.063023	-225.392266	0.417094951543125	o2518	o2518	1
-252.631298	-252.631298	1	o2519	o2519	1
-1499.802976	-1499.36623	1	o251	o251	1
-866.347909	-866.347909	1	o2520	o2520	1
-327.179118	-327.179118	1	o2522	o2522	1
-581.434713	-581.447182	0.87452165042213	o2523	o2523	1
-989.901809	-989.901809	1	o2524	o2524	1
-454.842252	-455.567272	0.228521534279238	o2525	o2525	1
-762.170255	-762.170255	1	o2526	o2526	1
-265.9778	-265.9778	1	o2527	o2527	1
-757.169367	-757.169367	1	o2528	o2528	1
-649.170937	-649.172405	0.956787875971887	o252	o252	1
-296.523789	-296.73521	0.515522337361981	o2532	o2532	1
-1247.197282	-1247.197282	1	o2533	o2533	1
-963.603029	-963.603029	1	o2534	o2534	1
-238.716941	-238.723043	0.912035280044639	o2535	o2535	1
-623.675833	-643.039961	4.87106352065987e-10	o2536	o2536	1.36989294088711e-07
-212.54215	-212.54215	1	o2537	o2537	1
-820.015617	-820.015617	1	o2538	o2538	1
-282.342592	-282.342594	0.998404231944254	o2539	o2539	1
-351.810627	-351.810627	1	o253	o253	1
-690.920607	-690.920607	1	o2540	o2540	1
-533.238787	-557.929883	2.10649185810697e-12	o2541	o2541	1.28355570553985e-09
-207.870477	-207.870477	1	o2542	o2542	1
-266.213916	-266.213916	1	o2543	o2543	1
-324.046504	-324.124001	0.693807877217271	o2544	o2544	1
-535.348798	-535.348798	1	o2545	o2545	1
-185.697295	-185.697295	1	o2546	o2546	1
-336.192618	-336.192605	1	o2547	o2547	1
-563.116529	-563.529885	0.363225014836678	o2548	o2548	1
-511.817532	-511.819795	0.946362338852894	o2549	o2549	1
-1144.951065	-1144.951065	1	o254	o254	1
-533.905857	-533.905857	1	o2551	o2551	1
-309.092851	-314.025131	0.00168492967978176	o2552	o2552	0.061601029092821
-676.829082	-676.829082	1	o2553	o2553	1
-566.467595	-566.467595	1	o2554	o2554	1
-534.512494	-534.512494	1	o2555	o2555	1
-594.782236	-594.78264	0.977322913323152	o2556	o2556	1
-281.458942	-281.685347	0.501003542036207	o2558	o2558	1
-141.35575	-141.35605	0.980457853757722	o2559	o2559	1
-234.369868	-234.369868	1	o255	o255	1
-347.174641	-347.174641	1	o2560	o2560	1
-284.841098	-284.841098	1	o2562	o2562	1
-232.046436	-232.046438	0.998404231944254	o2563	o2563	1
-590.174607	-590.174607	1	o2564	o2564	1
-1712.425241	-1712.408136	1	o2565	o2565	1
-407.809684	-407.809684	1	o2566	o2566	1
-403.772194	-403.772194	1	o2567	o2567	1
-305.567243	-305.567243	1	o2568	o2568	1
-596.526314	-596.526314	1	o2569	o2569	1
-268.546263	-268.546268	0.99747687168638	o256	o256	1
-322.300001	-322.300001	1	o2570	o2570	1
-336.629515	-336.629515	1	o2571	o2571	1
-1927.13143	-1927.13143	1	o2572	o2572	1
-796.638342	-811.092387	7.58952650783784e-08	o2573	o2573	8.95074481053391e-06
-375.716541	-375.716542	0.998871621210455	o2574	o2574	1
-614.598686	-614.600144	0.956935164243857	o2575	o2575	1
-272.191858	-272.191858	1	o2576	o2576	1
-382.853749	-382.816454	1	o2577	o2577	1
-361.423201	-361.423201	1	o2578	o2578	1
-206.552289	-207.021714	0.332573767805185	o2579	o2579	1
-509.510397	-509.510397	1	o257	o257	1
-503.554525	-503.554525	1	o2580	o2580	1
-254.546203	-254.914302	0.390881522930999	o2581	o2581	1
-703.393925	-703.393925	1	o2582	o2582	1
-329.839449	-330.071551	0.495665754338146	o2583	o2583	1
-597.206514	-597.206514	1	o2584	o2584	1
-377.195846	-377.195846	1	o2585	o2585	1
-286.180478	-286.180479	0.998871621210455	o2586	o2586	1
-315.692553	-315.692553	1	o2587	o2587	1
-973.196051	-973.196051	1	o2588	o2588	1
-495.458383	-496.434861	0.162268669381283	o2589	o2589	1
-377.866578	-377.86654	1	o2590	o2590	1
