la	lo	p.values	contig	contigs.null	adj.p
-586.442282	-586.442282	1	o2016	o2016	1
-787.356101	-787.356101	1	o2017	o2017	1
-372.550761	-372.550759	1	o2018	o2018	1
-606.806775	-606.806141	1	o2019	o2019	1
-233.21793	-233.21793	1	o201	o201	1
-318.629794	-318.629794	1	o2020	o2020	1
-595.477105	-595.477642	0.973856455452484	o2021	o2021	1
-1372.701481	-1372.711433	0.887805529327372	o2022	o2022	1
-553.806358	-553.806358	1	o2023	o2023	1
-292.367342	-292.367342	1	o2024	o2024	1
-365.638036	-365.638036	1	o2025	o2025	1
-372.28715	-372.28715	1	o2027	o2027	1
-977.837275	-977.837275	1	o2028	o2028	1
-703.637497	-703.635675	1	o2029	o2029	1
-564.503635	-564.503635	1	o202	o202	1
-296.788134	-296.788134	1	o2030	o2030	1
-317.714228	-317.714228	1	o2031	o2031	1
-467.518685	-467.518685	1	o2032	o2032	1
-206.822053	-206.822053	1	o2033	o2033	1
-280.950624	-280.950624	1	o2034	o2034	1
-397.209425	-397.44632	0.491248738951678	o2035	o2035	1
-377.154855	-377.154855	1	o2036	o2036	1
-1212.624377	-1212.624377	1	o2037	o2037	1
-273.621145	-273.632283	0.881355211015639	o2038	o2038	1
-320.679126	-320.67906	1	o2039	o2039	1
-532.060159	-532.060159	1	o203	o203	1
-464.591048	-465.261177	0.24698847452443	o2040	o2040	1
-586.634037	-586.634312	0.981289663537762	o2041	o2041	1
-493.325776	-493.325776	1	o2042	o2042	1
-874.273586	-874.273586	1	o2043	o2043	1
-596.964089	-597.205638	0.487022390926151	o2044	o2044	1
-749.731264	-749.731264	1	o2045	o2045	1
-204.127222	-204.127222	1	o2046	o2046	1
-849.694212	-849.694212	1	o2047	o2047	1
-241.914475	-241.914475	1	o2048	o2048	1
-147.578113	-147.578115	0.998404231944254	o2049	o2049	1
-617.524341	-617.524341	1	o204	o204	1
-933.333346	-933.333345	1	o2050	o2050	1
-620.998571	-620.998571	1	o2051	o2051	1
-233.249827	-233.249827	1	o2052	o2052	1
-220.521278	-220.521278	1	o2053	o2053	1
-534.714259	-534.714259	1	o2054	o2054	1
-265.64249	-265.64249	1	o2055	o2055	1
-420.741485	-420.741483	1	o2056	o2056	1
-1264.489066	-1264.493601	0.924126941113121	o2057	o2057	1
-622.040274	-622.040274	1	o2058	o2058	1
-1067.884729	-1078.255184	5.25805763471897e-06	o2059	o2059	0.000451608727959751
-514.091487	-514.091487	1	o205	o205	1
-446.045632	-446.045632	1	o2060	o2060	1
-300.818507	-300.818511	0.997743244677665	o2061	o2061	1
-519.206386	-519.206386	1	o2062	o2062	1
-1201.459114	-1201.459114	1	o2063	o2063	1
-323.427937	-323.427937	1	o2064	o2064	1
-465.749432	-465.749432	1	o2065	o2065	1
-620.490385	-620.490385	1	o2066	o2066	1
-273.796186	-273.796186	1	o2067	o2067	1
-275.363385	-275.363411	0.994246422473604	o2068	o2068	1
-217.299518	-217.299518	1	o2069	o2069	1
-803.239342	-803.239342	1	o206	o206	1
-1424.309509	-1424.309509	1	o2070	o2070	1
-227.897435	-229.213594	0.104708745262376	o2071	o2071	1
-670.973685	-670.973685	1	o2072	o2072	1
-876.229595	-876.229595	1	o2073	o2073	1
-411.99674	-412.20504	0.518638472198095	o2074	o2074	1
-325.399133	-325.399133	1	o2075	o2075	1
-681.181826	-681.181826	1	o2076	o2076	1
-1005.493863	-1005.493863	1	o2077	o2077	1
-620.698235	-620.698235	1	o2078	o2078	1
-271.537852	-271.783523	0.483329278984063	o2079	o2079	1
-333.829296	-333.829296	1	o2080	o2080	1
-273.235957	-273.235957	1	o2081	o2081	1
-543.71961	-543.71961	1	o2082	o2082	1
-334.359249	-334.359249	1	o2083	o2083	1
-386.832374	-386.832374	1	o2084	o2084	1
-370.637557	-370.637557	1	o2085	o2085	1
-179.315311	-179.315311	1	o2086	o2086	1
-362.359576	-362.359576	1	o2087	o2087	1
-788.82487	-788.82487	1	o2090	o2090	1
-1175.207107	-1175.207107	1	o2091	o2091	1
-188.247335	-188.247333	1	o2092	o2092	1
-792.939469	-807.792898	5.02567114472536e-08	o2093	o2093	8.44531259754936e-06
-394.492222	-395.130233	0.258639989385068	o2094	o2094	1
-526.516775	-529.583538	0.0132642079444335	o2095	o2095	0.413436804074479
-448.347365	-448.347365	1	o2096	o2096	1
-560.957572	-560.957572	1	o2097	o2097	1
-508.130021	-508.130021	1	o2098	o2098	1
-947.29317	-947.287936	1	o2099	o2099	1
-780.371574	-780.457452	0.678555887098421	o20	o20	1
-793.655328	-793.655328	1	o2100	o2100	1
-351.532199	-351.532198	1	o2101	o2101	1
-219.346687	-219.346693	0.997236052335615	o2102	o2102	1
-617.924377	-617.924668	0.980753160317965	o2103	o2103	1
-519.120462	-519.120462	1	o2104	o2104	1
-361.69173	-361.69173	1	o2105	o2105	1
-612.663812	-612.663812	1	o2106	o2106	1
-276.943235	-276.943749	0.974422257268128	o2107	o2107	1
-401.494459	-401.494459	1	o2108	o2108	1
-630.545859	-630.545859	1	o2109	o2109	1
-1246.969985	-1246.973499	0.933189076851549	o210	o210	1
-407.396293	-407.396293	1	o2110	o2110	1
-531.53717	-531.53717	1	o2111	o2111	1
-312.709897	-312.709897	1	o2112	o2112	1
-331.127189	-331.127189	1	o2114	o2114	1
-535.480454	-535.550501	0.708187581461696	o2115	o2115	1
-550.724417	-550.724417	1	o2116	o2116	1
-4734.971854	-4734.971854	1	o2117	o2117	1
-302.411886	-302.821979	0.365125789422648	o2119	o2119	1
-543.646129	-543.646129	1	o211	o211	1
-664.900891	-664.900891	1	o2120	o2120	1
-609.078518	-609.078518	1	o2121	o2121	1
-215.536324	-216.353073	0.201219907895188	o2122	o2122	1
-254.70912	-254.709135	0.995629828129878	o2123	o2123	1
-401.194465	-401.194465	1	o2124	o2124	1
-780.8944	-780.8944	1	o2125	o2125	1
-340.600516	-340.600516	1	o2126	o2126	1
-2165.548356	-2165.548358	0.998404231853545	o2127	o2127	1
-765.218114	-765.218114	1	o2128	o2128	1
-560.630264	-560.632806	0.943157265129858	o2129	o2129	1
-546.743824	-546.743824	1	o212	o212	1
-580.569819	-580.774065	0.522735900581556	o2130	o2130	1
-895.322447	-895.322447	1	o2131	o2131	1
-313.927486	-313.927486	1	o2132	o2132	1
-557.821887	-557.821887	1	o2133	o2133	1
-161.016921	-161.016921	1	o2134	o2134	1
-313.530662	-313.530662	1	o2135	o2135	1
-462.792364	-462.792362	1	o2136	o2136	1
-700.748867	-700.748867	1	o2137	o2137	1
-220.567779	-220.567779	1	o2138	o2138	1
-1024.947647	-1024.947648	0.998871621146314	o2139	o2139	1
-556.833221	-556.833181	1	o213	o213	1
-283.326083	-283.326083	1	o2140	o2140	1
-686.108928	-686.108928	1	o2141	o2141	1
-586.51203	-586.51203	1	o2142	o2142	1
-476.232134	-476.563042	0.415919558175496	o2143	o2143	1
-238.514223	-238.64791	0.605098779737504	o2144	o2144	1
-391.834386	-391.834386	1	o2145	o2145	1
-416.915213	-416.915213	1	o2146	o2146	1
-424.977502	-424.977502	1	o2147	o2147	1
-493.653906	-493.653906	1	o2148	o2148	1
-338.460275	-338.460275	1	o2149	o2149	1
-389.36214	-389.36214	1	o2150	o2150	1
-715.242715	-715.242715	1	o2151	o2151	1
-387.35921	-387.681611	0.421977253841822	o2152	o2152	1
-1982.827849	-1982.827849	1	o2153	o2153	1
-475.984744	-475.984743	1	o2154	o2154	1
-374.542232	-374.542232	1	o2155	o2155	1
-315.80426	-315.803735	1	o2156	o2156	1
-480.924919	-480.924919	1	o2157	o2157	1
-330.681677	-330.681677	1	o2158	o2158	1
-1985.07198	-1985.07198	1	o2159	o2159	1
-833.405423	-833.405423	1	o215	o215	1
-509.686043	-509.686043	1	o2160	o2160	1
-685.530082	-685.530082	1	o2161	o2161	1
-420.3068	-420.3068	1	o2162	o2162	1
-2209.914563	-2209.914563	1	o2163	o2163	1
-153.271421	-153.271421	1	o2164	o2164	1
-510.91093	-510.91093	1	o2165	o2165	1
-539.759031	-539.759032	0.998871621210455	o2166	o2166	1
-374.780688	-374.780688	1	o2167	o2167	1
-222.389921	-222.389921	1	o2168	o2168	1
-432.902652	-432.902652	1	o2169	o2169	1
-388.871768	-388.871768	1	o216	o216	1
-320.386638	-320.386638	1	o2170	o2170	1
-112.246481	-112.246623	0.986554446803957	o2171	o2171	1
-638.811039	-638.811039	1	o2172	o2172	1
-335.586076	-335.586076	1	o2173	o2173	1
-899.49231	-899.492316	0.997236052335615	o2174	o2174	1
-232.180759	-232.180759	1	o2175	o2175	1
-454.00716	-454.00716	1	o2176	o2176	1
-514.170328	-514.170328	1	o2177	o2177	1
-849.56182	-849.56182	1	o2178	o2178	1
-561.340392	-561.340392	1	o2179	o2179	1
-545.349833	-545.349833	1	o217	o217	1
-500.690804	-500.690804	1	o2180	o2180	1
-732.95815	-733.94148	0.16080283085183	o2181	o2181	1
-320.345674	-320.345679	0.997476871672037	o2182	o2182	1
-612.590582	-612.590582	1	o2183	o2183	1
-369.082015	-369.251007	0.560995213185831	o2184	o2184	1
-1056.108228	-1056.108228	1	o2185	o2185	1
-300.379109	-300.379109	1	o2186	o2186	1
-673.972581	-673.972581	1	o2187	o2187	1
-787.330946	-787.330946	1	o2189	o2189	1
-380.717632	-380.717632	1	o218	o218	1
-927.549028	-927.549028	1	o2190	o2190	1
-432.534902	-432.535759	0.966976627679663	o2191	o2191	1
-1114.905625	-1114.905625	1	o2192	o2192	1
-395.473424	-395.473424	1	o2193	o2193	1
-407.154034	-407.983942	0.197628168998274	o2194	o2194	1
-313.603458	-313.603458	1	o2196	o2196	1
-1754.265289	-1755.924988	0.068466895544978	o2197	o2197	1
-446.081935	-446.081935	1	o2198	o2198	1
-329.683398	-342.826961	2.94243577853756e-07	o2199	o2199	3.92155664967161e-05
-740.955896	-741.08139	0.61638025392349	o219	o219	1
-270.351447	-270.351447	1	o21	o21	1
-274.222476	-274.222476	1	o2200	o2200	1
-258.676742	-258.544249	1	o2201	o2201	1
-359.597106	-359.835803	0.489605104739932	o2202	o2202	1
-1729.652122	-1729.65772	0.915732188027605	o2203	o2203	1
-567.644583	-567.644583	1	o2204	o2204	1
-927.613381	-939.621634	9.55133690933065e-07	o2205	o2205	0.000102544214318231
-967.086242	-967.086242	1	o2206	o2206	1
-519.589653	-519.589653	1	o2207	o2207	1
-669.545543	-669.545543	1	o2208	o2208	1
-525.136465	-525.136465	1	o2209	o2209	1
-558.96434	-558.96434	1	o220	o220	1
-367.253395	-367.253395	1	o2210	o2210	1
-1899.070627	-1899.070627	1	o2211	o2211	1
-332.988617	-332.988617	1	o2212	o2212	1
-1106.050451	-1106.050451	1	o2213	o2213	1
-218.928738	-218.928776	0.993044291768424	o2214	o2214	1
-277.986757	-277.986757	1	o2215	o2215	1
-305.57141	-305.57141	1	o2216	o2216	1
-445.938888	-445.940449	0.955441498205778	o2217	o2217	1
-496.031582	-496.031582	1	o2218	o2218	1
-376.994954	-376.994954	1	o2219	o2219	1
-320.118129	-331.070879	2.86411866467488e-06	o221	o221	0.000276745465974211
-334.134521	-334.134521	1	o2220	o2220	1
-390.469717	-390.469717	1	o2221	o2221	1
-413.408427	-430.159062	7.12174735984227e-09	o2222	o2222	2.11735027275311e-06
-226.842446	-227.014975	0.55692409746926	o2223	o2223	1
-451.807373	-451.807373	1	o2224	o2224	1
-844.240763	-844.240774	0.996257603408341	o2225	o2225	1
-367.459317	-367.459322	0.99747687168638	o2226	o2226	1
-469.06624	-469.06624	1	o2227	o2227	1
-216.467462	-216.467268	1	o2228	o2228	1
-648.054755	-648.054755	1	o2229	o2229	1
-761.0619	-761.0619	1	o222	o222	1
-739.238198	-739.238198	1	o2230	o2230	1
-247.194103	-247.194103	1	o2231	o2231	1
-491.09349	-491.09349	1	o2232	o2232	1
-557.602101	-557.602101	1	o2233	o2233	1
-1083.371313	-1083.371313	1	o2234	o2234	1
-754.925214	-754.925214	1	o2235	o2235	1
-612.566258	-612.566258	1	o2236	o2236	1
-548.665194	-548.665194	1	o2237	o2237	1
-2193.006731	-2193.006733	0.998404231853545	o2238	o2238	1
-425.774305	-425.774305	1	o2239	o2239	1
-475.554735	-475.554735	1	o223	o223	1
-910.306788	-910.306785	1	o2240	o2240	1
-510.363663	-510.363663	1	o2241	o2241	1
-1153.861252	-1153.861252	1	o2242	o2242	1
-280.028457	-280.028457	1	o2243	o2243	1
-782.14282	-782.14282	1	o2244	o2244	1
-221.953873	-221.953906	0.993518026487167	o2245	o2245	1
-954.176294	-954.175482	1	o2246	o2246	1
-1457.829119	-1457.829396	0.981221761721753	o2247	o2247	1
-312.540437	-312.540437	1	o2248	o2248	1
-1157.916339	-1157.913244	1	o2249	o2249	1
-321.402487	-321.402487	1	o224	o224	1
-414.409466	-414.409466	1	o2250	o2250	1
-473.430642	-473.430642	1	o2251	o2251	1
-1000.178699	-1000.178699	1	o2252	o2252	1
-457.477646	-457.477646	1	o2253	o2253	1
-336.036545	-336.036564	0.995081540389749	o2254	o2254	1
-1123.462383	-1130.131705	0.000259992283161054	o2255	o2255	0.0132219759791773
-419.813151	-419.813151	1	o2256	o2256	1
-1316.679122	-1316.679122	1	o2257	o2257	1
-598.949068	-598.949068	1	o2258	o2258	1
-348.130416	-348.130401	1	o225	o225	1
-1067.565735	-1067.565735	1	o2260	o2260	1
-579.74918	-579.74918	1	o2261	o2261	1
-299.335767	-299.335767	1	o2262	o2262	1
-519.143851	-519.143878	0.99413682263321	o2263	o2263	1
-243.672108	-243.672108	1	o2264	o2264	1
-1304.590351	-1304.590351	1	o2265	o2265	1
-339.43181	-339.43181	1	o2266	o2266	1
-1633.630726	-1633.630726	1	o2267	o2267	1
-282.833566	-282.833566	1	o2268	o2268	1
-398.754431	-398.754431	1	o2269	o2269	1
-442.881348	-442.881348	1	o226	o226	1
-326.06632	-326.066338	0.995212721364915	o2270	o2270	1
-581.97035	-581.97035	1	o2271	o2271	1
-223.091249	-223.091249	1	o2272	o2272	1
-619.952641	-619.952641	1	o2273	o2273	1
-445.477994	-445.761306	0.451603576176909	o2274	o2274	1
-400.839749	-400.839749	1	o2275	o2275	1
-589.128133	-589.128133	1	o2276	o2276	1
-342.341702	-343.408672	0.144070020140758	o2277	o2277	1
-398.533732	-398.533732	1	o2278	o2278	1
-318.482342	-318.482342	1	o2279	o2279	1
-401.577208	-401.58683	0.889669243912554	o227	o227	1
-465.085411	-465.085463	0.99186328314779	o2280	o2280	1
-1465.292755	-1465.292755	1	o2281	o2281	1
-318.227386	-318.227386	1	o2282	o2282	1
-425.836715	-431.867388	0.000514781104684457	o2283	o2283	0.0249262702769192
-1571.092274	-1571.092274	1	o2284	o2284	1
-553.651053	-556.480254	0.0173719438549076	o2285	o2285	0.528681598419039
-479.038889	-479.038889	1	o2286	o2286	1
-234.987388	-234.987388	1	o2287	o2287	1
-824.159992	-824.161779	0.952328512613068	o2288	o2288	1
-343.734241	-343.734241	1	o2289	o2289	1
-574.280594	-574.280594	1	o228	o228	1
-671.581438	-671.981707	0.370932565040539	o2290	o2290	1
-358.129679	-358.129679	1	o2291	o2291	1
-475.000993	-476.212354	0.119586971946613	o2292	o2292	1
-176.071316	-176.071316	1	o2293	o2293	1
-184.5669	-184.5669	1	o2294	o2294	1
-569.493747	-569.493747	1	o2295	o2295	1
-861.056454	-861.056454	1	o2296	o2296	1
-1421.808891	-1421.808891	1	o2297	o2297	1
-581.547751	-581.582435	0.792259203029247	o2298	o2298	1
-440.579338	-440.579337	1	o2299	o2299	1
-206.543608	-206.543608	1	o229	o229	1
-439.003972	-439.003972	1	o22	o22	1
-746.77678	-746.833849	0.735481384040212	o2300	o2300	1
-493.969726	-495.11617	0.129967891504442	o2301	o2301	1
-712.59036	-712.59036	1	o2302	o2302	1
-556.75419	-556.75419	1	o2303	o2303	1
-411.364076	-411.364076	1	o2305	o2305	1
-433.114254	-433.114254	1	o2306	o2306	1
-423.6377	-426.711901	0.0131530895449781	o2307	o2307	0.413306431636914
-654.406556	-654.406556	1	o2308	o2308	1
-452.528134	-452.528134	1	o2309	o2309	1
-281.252146	-281.252146	1	o230	o230	1
-746.999528	-746.999528	1	o2310	o2310	1
-937.542901	-937.542901	1	o2311	o2311	1
-1464.487529	-1464.487988	0.975828981033842	o2312	o2312	1
-497.436809	-497.436809	1	o2313	o2313	1
-588.525732	-588.525732	1	o2314	o2314	1
-531.476395	-531.476395	1	o2315	o2315	1
-509.62284	-509.62284	1	o2316	o2316	1
-215.987306	-215.987306	1	o2318	o2318	1
-427.868771	-427.868771	1	o2319	o2319	1
-187.597506	-187.597506	1	o231	o231	1
-343.468602	-343.468602	1	o2320	o2320	1
-255.749379	-255.749379	1	o2321	o2321	1
-468.169886	-468.169886	1	o2322	o2322	1
-509.872247	-509.872247	1	o2323	o2323	1
-168.55403	-168.555134	0.962521707255756	o2324	o2324	1
-239.743531	-239.743642	0.988112227642541	o2325	o2325	1
-391.057328	-391.057328	1	o2326	o2326	1
-253.016711	-253.016632	1	o2327	o2327	1
-517.641734	-517.641734	1	o2328	o2328	1
-448.867796	-449.079084	0.515654461105157	o2329	o2329	1
-278.484113	-278.484113	1	o2330	o2330	1
-425.512336	-425.860698	0.403886672026916	o2331	o2331	1
-253.820304	-253.820304	1	o2332	o2332	1
-305.513285	-305.513285	1	o2333	o2333	1
-417.78928	-417.78928	1	o2334	o2334	1
-345.821197	-345.821197	1	o2335	o2335	1
-371.431127	-371.431127	1	o2336	o2336	1
-491.398143	-491.607197	0.517882628346951	o2337	o2337	1
-294.497213	-294.497213	1	o2338	o2338	1
-214.05067	-214.05067	1	o2339	o2339	1
-1202.426783	-1202.426783	1	o233	o233	1
-626.569992	-629.074987	0.0252014528497337	o2340	o2340	0.715643443214267
-358.769471	-358.769471	1	o2341	o2341	1
-483.090529	-483.423624	0.414383108498472	o2342	o2342	1
-308.151963	-308.151963	1	o2343	o2343	1
-459.048556	-462.313853	0.0106034541429268	o2344	o2344	0.344389498003464
-735.943771	-735.943771	1	o2345	o2345	1
-1161.601802	-1161.601802	1	o2346	o2346	1
-245.059742	-245.059742	1	o2347	o2347	1
-378.4586	-378.4586	1	o2348	o2348	1
-681.992006	-681.992006	1	o2349	o2349	1
-521.556488	-521.556489	0.998871621146314	o234	o234	1
-729.301417	-729.301417	1	o2351	o2351	1
-150.875034	-150.875033	1	o2352	o2352	1
-424.234121	-424.234121	1	o2353	o2353	1
-204.913283	-204.913283	1	o2354	o2354	1
-256.694743	-256.998498	0.435726882421905	o2355	o2355	1
-710.897874	-710.897874	1	o2356	o2356	1
-814.98853	-818.127516	0.0122247920187552	o2357	o2357	0.39048612522718
-728.213296	-728.2034	1	o2358	o2358	1
-158.908114	-158.908114	1	o2359	o2359	1
-249.571626	-249.840437	0.463419921007667	o235	o235	1
-978.398193	-978.588133	0.537667465307691	o2360	o2360	1
-1056.628145	-1056.628145	1	o2361	o2361	1
-477.970569	-477.970569	1	o2362	o2362	1
-950.050783	-950.050783	1	o2363	o2363	1
-492.37341	-492.37341	1	o2364	o2364	1
-255.466027	-257.424377	0.0478086393708736	o2365	o2365	1
-361.567241	-361.567241	1	o2366	o2366	1
-312.753332	-312.753332	1	o2367	o2367	1
-382.644137	-382.644194	0.991481085965905	o2368	o2368	1
-293.09426	-293.09426	1	o2369	o2369	1
-379.469305	-379.469305	1	o236	o236	1
-949.719893	-949.719893	1	o2370	o2370	1
-1096.985897	-1096.985897	1	o2371	o2371	1
-495.702404	-495.702404	1	o2372	o2372	1
-627.281579	-627.281579	1	o2373	o2373	1
-883.95588	-883.95588	1	o2374	o2374	1
-532.568564	-532.569841	0.959694373627048	o2375	o2375	1
-1143.148348	-1145.632106	0.0258277143221496	o2376	o2376	0.723363158370349
-626.60908	-626.60908	1	o2377	o2377	1
-655.627849	-655.627849	1	o2378	o2378	1
-531.81145	-531.81145	1	o2379	o2379	1
-683.849029	-683.849024	1	o237	o237	1
-584.591172	-584.591172	1	o2380	o2380	1
-394.150401	-394.145282	1	o2381	o2381	1
-1511.778976	-1528.836425	5.19519874390057e-09	o2382	o2382	1.67328692876464e-06
-362.441113	-362.441113	1	o2383	o2383	1
-559.861252	-559.861268	0.995486507409289	o2384	o2384	1
-312.739151	-312.739151	1	o2385	o2385	1
-277.806675	-277.806699	0.994472137831823	o2386	o2386	1
-951.39738	-951.39738	1	o2387	o2387	1
-1654.738835	-1654.798387	0.730008312684008	o2388	o2388	1
-450.622843	-450.622925	0.989782371341445	o2389	o2389	1
-233.039479	-233.039479	1	o238	o238	1
-2613.262876	-2613.262876	1	o2390	o2390	1
-583.930552	-584.011256	0.68786350015264	o2391	o2391	1
-325.865455	-325.962744	0.659133390677352	o2392	o2392	1
-980.343638	-980.343638	1	o2393	o2393	1
-349.799856	-350.113256	0.428531530148736	o2394	o2394	1
-252.988505	-252.988505	1	o2395	o2395	1
-581.890081	-581.890081	1	o2396	o2396	1
-410.255605	-410.450937	0.531950581563687	o2397	o2397	1
-511.456817	-511.456817	1	o2398	o2398	1
-423.310665	-423.310665	1	o2399	o2399	1
-231.287787	-231.287787	1	o239	o239	1
-433.508085	-433.795537	0.448316751480477	o23	o23	1
-424.75802	-424.75802	1	o2400	o2400	1
-258.791085	-258.791078	1	o2401	o2401	1
-1102.372837	-1102.372837	1	o2402	o2402	1
-640.526818	-640.526818	1	o2403	o2403	1
-1005.420036	-1005.420036	1	o2404	o2404	1
-382.9446	-382.9446	1	o2405	o2405	1
-1147.525662	-1147.525663	0.998871621274596	o2406	o2406	1
-281.347796	-281.705242	0.397824554434321	o2407	o2407	1
-331.015847	-331.015847	1	o2408	o2408	1
-726.26655	-726.243158	1	o2409	o2409	1
-357.840339	-358.029948	0.538022046882895	o240	o240	1
-871.366525	-871.366525	1	o2410	o2410	1
-517.084717	-517.084717	1	o2411	o2411	1
-398.03689	-398.03689	1	o2412	o2412	1
-424.071368	-424.071368	1	o2413	o2413	1
-368.318741	-368.319174	0.976523339049165	o2414	o2414	1
-1812.412935	-1812.412935	1	o2415	o2415	1
-432.928069	-433.117314	0.538412472648848	o2416	o2416	1
-790.933739	-790.933739	1	o2417	o2417	1
-1671.382745	-1671.382766	0.99482915327065	o2418	o2418	1
-248.686694	-248.686786	0.989177299136182	o2419	o2419	1
-383.651132	-383.651132	1	o241	o241	1
-191.333295	-191.333295	1	o2420	o2420	1
-913.231314	-915.707343	0.0260596296439127	o2421	o2421	0.724607687580737
-418.615534	-418.615534	1	o2422	o2422	1
-960.676163	-960.676163	1	o2423	o2423	1
-240.267393	-240.267352	1	o2424	o2424	1
-355.99432	-356.25571	0.469658216310859	o2425	o2425	1
-391.380278	-391.380278	1	o2426	o2426	1
-544.139685	-544.139685	1	o2427	o2427	1
-369.472411	-369.472511	0.988716584445567	o2428	o2428	1
-167.619633	-167.619633	1	o2429	o2429	1
-215.531905	-215.531905	1	o242	o242	1
-326.746731	-326.746731	1	o2430	o2430	1
-150.337826	-150.337826	1	o2431	o2431	1
-459.848784	-459.848784	1	o2432	o2432	1
-374.015919	-374.015908	1	o2433	o2433	1
-593.663593	-593.663591	1	o2435	o2435	1
-788.907425	-788.907425	1	o2436	o2436	1
-325.751196	-325.912721	0.569780446200289	o2437	o2437	1
-430.360544	-430.746341	0.379724386959032	o2438	o2438	1
-525.367635	-525.367638	0.998045591872232	o2439	o2439	1
-258.540893	-258.540893	1	o243	o243	1
-325.976279	-325.976279	1	o2440	o2440	1
-188.588825	-188.588825	1	o2442	o2442	1
-356.315983	-356.315983	1	o2443	o2443	1
-789.133707	-789.133708	0.998871621210455	o2444	o2444	1
-1153.330477	-1153.330477	1	o2446	o2446	1
-366.892254	-366.892254	1	o2447	o2447	1
-194.608119	-194.608192	0.990359358758738	o2448	o2448	1
-530.702408	-531.33782	0.259612154976012	o2449	o2449	1
-338.676739	-338.676742	0.998045591909264	o244	o244	1
-515.553262	-515.553262	1	o2450	o2450	1
-336.989334	-336.989334	1	o2451	o2451	1
-557.893057	-557.893057	1	o2452	o2452	1
-354.752152	-354.752152	1	o2453	o2453	1
-505.025172	-505.097832	0.703048465000291	o2454	o2454	1
-739.397475	-739.399124	0.954204086918867	o2455	o2455	1
-327.415133	-327.415133	1	o2456	o2456	1
-309.452283	-309.452283	1	o2457	o2457	1
-278.974635	-278.974439	1	o2458	o2458	1
-540.625415	-540.625415	1	o2459	o2459	1
-381.084407	-381.084407	1	o245	o245	1
-310.943169	-311.267761	0.420404571968418	o2460	o2460	1
-531.447129	-531.447129	1	o2461	o2461	1
-192.321143	-192.321142	1	o2462	o2462	1
-830.104598	-835.876681	0.00067962180129347	o2463	o2463	0.0316474489397501
-747.153058	-747.153058	1	o2464	o2464	1
-750.327629	-750.320206	1	o2465	o2465	1
-254.988521	-255.416544	0.354847561141847	o2466	o2466	1
-459.005817	-459.005817	1	o2467	o2467	1
-573.806228	-573.806228	1	o2468	o2468	1
-197.927015	-197.927015	1	o2469	o2469	1
-495.052165	-495.052165	1	o246	o246	1
-637.388495	-637.388495	1	o2470	o2470	1
-381.631423	-381.631424	0.998871621210455	o2471	o2471	1
-319.415321	-319.415321	1	o2472	o2472	1
-273.731627	-273.731627	1	o2473	o2473	1
-201.941942	-201.941943	0.998871621210455	o2474	o2474	1
-334.914448	-334.914448	1	o2475	o2475	1
-331.734443	-331.734443	1	o2477	o2477	1
-496.225805	-496.225805	1	o2478	o2478	1
-819.615392	-819.611721	1	o2479	o2479	1
-335.709057	-335.709057	1	o247	o247	1
-826.632483	-826.632494	0.996257603408341	o2480	o2480	1
-481.120822	-481.120822	1	o2481	o2481	1
-259.952609	-259.952568	1	o2482	o2482	1
-212.963548	-212.963548	1	o2483	o2483	1
-315.21386	-315.213826	1	o2484	o2484	1
-1263.374588	-1263.374588	1	o2485	o2485	1
-330.903671	-331.423769	0.307775891879902	o2486	o2486	1
-290.484918	-291.087423	0.272322635154057	o2487	o2487	1
-1919.36807	-1919.36807	1	o2488	o2488	1
-403.255073	-403.255073	1	o2489	o2489	1
-269.54017	-269.53957	1	o248	o248	1
-689.036664	-693.128012	0.0042291858729529	o2490	o2490	0.154205692443047
-559.521248	-559.521248	1	o2491	o2491	1
-686.67784	-686.678021	0.984820126761318	o2492	o2492	1
-928.842608	-928.842608	1	o2494	o2494	1
-564.524625	-564.524625	1	o2496	o2496	1
-1401.926876	-1401.926876	1	o2497	o2497	1
-452.958801	-452.958801	1	o2498	o2498	1
-880.630047	-880.630047	1	o2499	o2499	1
-359.031785	-359.031785	1	o249	o249	1
-346.34838	-346.634679	0.44922838339699	o24	o24	1
-445.288602	-445.288602	1	o2500	o2500	1
-449.491952	-449.491952	1	o2501	o2501	1
-185.451992	-185.452012	0.994953768596724	o2502	o2502	1
-686.583388	-686.583388	1	o2503	o2503	1
-243.640033	-247.039781	0.00911836089179493	o2504	o2504	0.30121764826314
-278.455108	-278.455108	1	o2505	o2505	1
-1158.807921	-1158.807921	1	o2506	o2506	1
-444.15029	-444.15029	1	o2507	o2507	1
-677.657072	-677.657072	1	o2508	o2508	1
-654.106033	-654.106033	1	o2509	o2509	1
-292.996906	-292.996906	1	o250	o250	1
-461.029502	-461.029502	1	o2510	o2510	1
-443.963184	-443.963184	1	o2511	o2511	1
-693.076965	-693.076965	1	o2512	o2512	1
-585.328768	-587.569413	0.0342678466643234	o2513	o2513	0.926190401102167
-690.826314	-690.826314	1	o2514	o2514	1
-773.550886	-773.55166	0.968615623636633	o2515	o2515	1
-562.073222	-562.073222	1	o2516	o2516	1
-509.280851	-509.280851	1	o2517	o2517	1
-225.393965	-225.392266	1	o2518	o2518	1
-252.631298	-252.631298	1	o2519	o2519	1
-1499.366229	-1499.366229	1	o251	o251	1
-866.347909	-866.347909	1	o2520	o2520	1
-1002.457448	-1002.456756	1	o2521	o2521	1
