contig	numParameters	likelihood
o3177	8	-388.006371
o3178	8	-546.040499
o3179	8	-597.230776
o317	8	-262.868609
o3180	8	-1041.286761
o3181	8	-226.268245
o3182	7	-2498.057774
o3183	8	-365.518906
o3184	8	-433.883899
o3185	8	-161.265538
o3186	8	-434.034557
o3187	8	-949.079499
o3188	8	-426.772138
o3189	8	-315.396752
o318	8	-1266.262094
o3191	8	-917.499283
o3192	8	-257.421010
o3193	8	-458.546184
o3194	8	-686.113283
o3195	8	-1482.003146
o3196	7	-1661.779514
o3197	8	-588.504284
o3198	8	-422.332020
o3199	8	-598.960385
o319	8	-311.547926
o31	8	-992.709142
o3200	8	-306.271926
o3201	8	-180.253333
o3202	8	-493.297409
o3203	8	-307.552266
o3204	8	-263.942098
o3205	8	-187.860123
o3206	7	-867.633291
o3207	7	-455.528952
o3208	8	-760.336943
o3209	8	-251.578263
o320	7	-549.564132
o3210	8	-1590.380617
o3211	8	-265.074402
o3212	8	-652.447436
o3213	8	-584.418523
o3214	8	-846.816165
o3215	8	-586.625056
o3216	8	-348.514288
o3217	8	-352.682307
o3218	8	-344.316855
o3219	8	-319.995058
o321	8	-412.133587
o3220	7	-397.344406
o3221	7	-587.719678
o3222	8	-345.690331
o3223	7	-276.858087
o3224	8	-665.733095
o3225	7	-376.898920
o3226	8	-293.326446
o3227	8	-451.957459
o3228	8	-618.032508
o3229	8	-166.670104
o3230	8	-266.279144
o3231	8	-474.664733
o3232	8	-922.474593
o3233	8	-327.645457
o3234	8	-326.847321
o3235	8	-821.052724
o3236	8	-173.780352
o3237	8	-456.333426
o3238	8	-819.194463
o3239	7	-562.326066
o323	8	-267.823591
o3240	7	-758.874290
o3242	8	-248.304689
o3243	8	-414.915205
o3245	8	-537.542816
o3246	8	-306.539220
o3247	8	-613.344880
o3248	7	-523.186988
o3249	8	-328.633880
o324	8	-346.538328
o3250	7	-1069.690687
o3251	8	-420.400117
o3252	8	-357.939395
o3253	8	-194.381845
o3254	8	-913.821724
o3255	8	-470.891313
o3256	8	-319.819914
o3257	7	-216.413381
o3258	8	-217.610300
o3259	8	-255.484561
o325	7	-1070.789827
o3260	8	-563.305071
o3261	8	-349.754133
o3262	8	-215.844728
o3263	8	-359.328141
o3264	8	-218.878668
o3265	8	-288.812606
o3266	8	-220.230281
o3267	8	-361.514409
o3268	8	-277.973360
o3269	8	-2041.940591
o3270	8	-1279.720015
o3271	8	-280.552465
o3272	8	-321.910109
o3273	7	-850.837673
o3274	8	-362.593150
o3275	8	-286.353673
o3276	8	-272.544323
o3277	8	-311.910258
o3278	8	-474.350448
o3279	8	-188.551806
o327	8	-1144.667866
o3280	8	-228.276734
o3281	8	-145.664069
o3282	8	-396.240253
o3284	8	-247.981934
o3285	8	-653.791808
o3286	8	-1073.206733
o3287	8	-538.100430
o3288	8	-306.212421
o3289	8	-354.606959
o328	8	-1162.499732
o3290	8	-584.495565
o3291	8	-478.891994
o3292	8	-233.144308
o3293	8	-198.053320
o3294	8	-314.196699
o3295	8	-433.951128
o3296	7	-768.086966
o3297	8	-257.228055
o3298	8	-436.415813
o3299	8	-531.434209
o329	8	-510.153146
o32	8	-362.830407
o3300	8	-541.983480
o3301	8	-753.208171
o3302	8	-450.716753
o3303	8	-934.510176
o3304	8	-373.406528
o3305	8	-311.939636
o3306	8	-1325.633218
o3307	7	-458.395279
o3308	8	-173.994750
o3309	8	-534.301221
o330	8	-313.855343
o3310	8	-286.324292
o3311	8	-298.469186
o3312	8	-532.970142
o3313	8	-543.848650
o3314	8	-1503.007528
o3315	7	-2621.561052
o3316	8	-1237.752185
o3317	7	-316.042717
o3318	8	-927.128342
o3319	8	-294.872809
o331	8	-457.246471
o3320	8	-279.012414
o3321	8	-224.266879
o3322	8	-631.204091
o3323	7	-739.442078
o3324	8	-210.530946
o3325	8	-802.308198
o3326	8	-170.174887
o3327	8	-372.276517
o3328	8	-1689.330565
o3329	8	-663.288455
o332	8	-735.763793
o3330	8	-1128.538456
o3331	8	-1395.759745
o3332	8	-548.590854
o3333	7	-364.861798
o3334	8	-270.542299
o3335	8	-512.424658
o3336	7	-220.699011
o3337	8	-365.720117
o3338	8	-517.496705
o3339	8	-356.601434
o333	8	-201.595565
o3340	8	-389.674176
o3341	8	-338.193135
o3342	8	-242.216460
o3344	8	-298.891269
o3345	7	-563.500867
o3346	8	-687.418851
o3347	8	-1236.349841
o3348	8	-347.096053
o3349	8	-940.330463
o334	8	-881.135031
o3350	8	-912.466364
o3351	8	-650.244653
o3352	8	-354.552142
o3353	8	-496.848507
o3354	8	-179.954661
o3355	8	-133.139492
o3356	8	-224.495627
o3357	8	-294.438221
o3358	8	-276.644971
o3359	8	-316.156405
o335	8	-427.076958
o3360	8	-229.704124
o3361	8	-436.349579
o3362	8	-507.272804
o3363	8	-260.205520
o3365	8	-357.487999
o3366	8	-328.686737
o3367	8	-899.680171
o3368	8	-274.291486
o3369	8	-214.048440
o336	8	-704.887258
o3370	8	-274.294393
o3371	7	-677.855963
o3372	8	-199.170875
o3373	8	-279.870152
o3374	8	-383.543848
o3375	8	-2711.363686
o3376	8	-217.931189
o3377	8	-622.767609
o3378	8	-358.995466
o3379	8	-386.284498
o337	8	-162.477655
o3380	8	-986.661727
o3381	8	-938.394018
o3383	8	-496.817257
o3384	8	-458.208362
o3385	8	-219.920020
o3386	8	-373.605205
o3387	8	-354.176218
o3388	8	-257.120950
o3389	8	-222.497296
o338	8	-543.524931
o3390	8	-255.041537
o3392	7	-510.922763
o3393	8	-133.217274
o3394	8	-471.809895
o3395	8	-160.740479
o3396	8	-431.050670
o3397	8	-1600.403285
o3398	8	-559.313195
o3399	8	-729.917267
o339	8	-1046.340315
o33	8	-386.166474
o3400	8	-61.879357
o3401	8	-477.465730
o3402	8	-819.546330
o3403	8	-268.012623
o3404	7	-423.593585
o3405	8	-230.453848
o3407	8	-297.018485
o3408	7	-514.187873
o3409	8	-418.707425
o340	7	-480.541683
o3410	8	-291.906446
o3411	8	-1114.017686
o3412	8	-558.600118
o3413	7	-1688.986814
o3414	7	-376.964495
o3415	7	-436.776724
o3416	8	-936.754704
o3417	8	-556.983488
o3418	8	-703.082148
o3419	8	-801.620341
o341	8	-411.319000
o3420	8	-467.439006
o3421	8	-1736.749496
o3422	8	-1218.138799
o3423	8	-269.757543
o3424	8	-590.616192
o3425	8	-276.076135
o3426	8	-255.798734
o3427	8	-610.129548
o3428	8	-501.690627
o3429	8	-356.438698
o342	8	-685.748719
o3430	8	-255.505146
o3431	8	-398.163518
o3433	8	-798.262007
o3434	8	-956.329595
o3435	8	-228.697963
o3436	7	-507.797252
o3437	8	-184.734214
o3438	8	-280.076471
o3439	8	-609.206955
o343	8	-944.456933
o3440	8	-392.294011
o3441	8	-373.785405
o3442	8	-493.722498
o3443	7	-788.623710
o3444	8	-495.801921
o3445	8	-579.847338
o3446	8	-181.297440
o3447	8	-585.560182
o3448	8	-844.665194
o3449	8	-1338.399026
o344	8	-443.045610
o3450	7	-825.950552
o3452	8	-962.970354
o3453	7	-588.077618
o3454	7	-945.655405
o3455	8	-896.558511
o3456	8	-276.178050
o3457	8	-205.415341
o3459	8	-602.243545
o345	8	-201.675040
o3460	8	-369.069419
o3461	8	-381.318796
o3462	8	-563.655807
o3463	8	-570.192706
o3464	8	-374.210823
o3465	8	-387.095259
o3467	8	-1316.215527
o3468	8	-653.760630
o3469	8	-315.490549
o346	8	-785.550774
o3470	8	-1552.225088
o3471	8	-2670.662369
o3472	8	-571.165108
o3473	8	-158.769870
o3474	8	-294.415574
o3475	8	-529.406303
o3476	8	-382.047490
o3477	8	-241.347439
o3478	8	-504.605123
o3479	8	-262.952391
o347	7	-479.999454
o3480	7	-736.910551
o3481	7	-1483.711032
o3482	8	-422.545745
o3483	7	-423.740805
o3484	7	-297.912286
o3485	8	-1043.175838
o3486	7	-314.439650
o3487	8	-764.908010
o3488	8	-312.821772
o3489	8	-2337.307297
o3490	7	-1352.055738
o3491	8	-1132.245560
o3492	7	-392.338126
o3493	8	-463.350552
o3494	8	-190.874962
o3495	7	-343.497130
o3496	8	-488.960254
o3497	8	-310.275007
o3498	8	-245.189610
o3499	8	-592.756813
o349	8	-1349.354628
o34	8	-520.878431
o3500	8	-713.237141
o3501	8	-1292.154761
o3502	8	-259.760449
o3504	8	-240.226814
o3505	8	-256.467162
o3506	8	-391.281179
o3507	8	-371.677185
o3508	8	-334.480174
o3509	8	-728.035484
o350	7	-233.377314
o3510	8	-597.636538
o3511	8	-263.954177
o3512	8	-195.642786
o3513	7	-410.400626
o3514	8	-199.122159
o3515	8	-355.032077
o3516	8	-493.971987
o3517	7	-459.958082
o3518	8	-441.713010
o3519	8	-200.967233
o351	8	-526.198769
o3520	8	-439.352568
o3521	8	-300.443466
o3522	8	-519.161980
o3523	7	-464.446684
o3524	8	-660.341932
o3525	8	-394.591892
o3526	8	-1459.767274
o3527	8	-270.122764
o3528	8	-216.626346
o3529	8	-210.755146
o352	8	-296.672074
o3530	8	-515.942605
o3531	8	-318.273873
o3532	8	-899.740430
o3534	8	-227.982110
o3535	8	-346.587520
o3536	7	-291.242766
o3537	8	-262.734783
o3538	8	-293.889223
o3539	8	-892.707332
o353	8	-371.124095
o3540	8	-663.664320
o3541	8	-486.869047
o3542	8	-471.201989
o3543	8	-312.010066
o3544	8	-2679.756001
o3545	7	-378.318590
o3546	8	-431.661219
o3547	8	-920.742201
o3548	8	-968.047610
o354	7	-360.198835
o3550	8	-482.355954
o3551	8	-195.287051
o3552	8	-529.417711
o3553	8	-981.399342
o3554	8	-251.409555
o3555	8	-313.911368
o3556	8	-398.540439
o3557	8	-263.985896
o3558	7	-283.319804
o3559	7	-1165.594129
o355	7	-178.369564
o3560	8	-470.150262
o3561	8	-420.472927
o3562	8	-194.565615
o3563	8	-305.748250
o3564	7	-2035.346537
o3565	8	-361.170588
o3566	8	-210.733950
o3567	7	-315.571595
o3568	8	-611.239769
o3569	8	-232.047318
o356	7	-354.034668
o3570	8	-466.963660
o3571	7	-359.071029
o3572	8	-348.424202
o3573	7	-173.882314
o3574	8	-391.139372
o3575	8	-155.566914
o3576	8	-152.181796
o3577	8	-747.009053
o3578	8	-208.732157
o3579	7	-324.459461
o357	8	-447.030625
o3580	8	-524.264612
o3581	8	-808.239910
o3582	8	-1804.299751
o3583	8	-337.545613
o3584	8	-263.880653
o3585	8	-892.844966
o3586	7	-2178.225391
o3587	8	-1181.859828
o3588	7	-922.026312
o3589	8	-1170.674278
o358	8	-924.783686
o3590	8	-904.535422
o3591	7	-713.322685
o3592	8	-268.768765
o3593	8	-177.587209
o3594	8	-775.403828
o3595	8	-448.443599
o3596	8	-449.477154
o3597	8	-595.004061
o3598	8	-305.463486
o359	8	-710.738652
o35	8	-928.372367
o3600	8	-844.578297
o3601	8	-308.668355
o3602	8	-517.571699
o3603	8	-304.553484
o3604	8	-595.211201
o3605	8	-248.154520
o3606	8	-446.314232
o3607	8	-495.785839
o3608	8	-458.332401
o3609	8	-1002.010662
o360	8	-1099.311918
o3610	8	-376.537703
o3611	7	-528.729989
o3612	8	-418.616187
o3613	8	-322.920274
o3614	8	-546.741448
o3615	8	-200.283944
o3616	8	-371.532036
o3617	8	-192.798554
o3618	7	-306.828038
o3619	7	-1209.105713
o361	8	-504.227306
o3620	8	-653.979515
o3621	8	-444.549033
o3622	8	-1837.349783
o3623	8	-718.877908
o3624	8	-1767.463806
o3625	7	-1119.791636
o3626	8	-290.222581
o3627	8	-626.799372
o3628	8	-614.472075
o3629	7	-309.359025
o362	8	-356.735118
o3630	8	-1867.445267
o3631	8	-279.025431
o3632	8	-352.488895
o3633	8	-376.860746
o3634	8	-1022.421566
o3635	7	-1004.468200
o3636	7	-406.582864
o3637	8	-467.535232
o3638	8	-537.684503
o3639	7	-198.578678
o363	8	-746.643116
o3640	8	-524.743906
o3641	7	-687.913366
o3642	8	-412.049987
o3643	8	-341.967042
o3644	7	-453.559425
o3645	8	-377.220282
o3646	8	-712.156159
o3647	8	-231.893355
o3648	8	-297.756884
o3649	8	-201.383322
o364	8	-511.863562
o3650	8	-561.372454
o3651	8	-514.859354
o3652	8	-507.473658
o3653	7	-1075.555745
o3654	8	-412.010974
o3655	8	-233.910460
o3656	8	-736.774460
o3657	7	-774.220019
o3659	8	-558.503805
o3660	8	-85.093219
o3661	7	-758.717174
o3662	8	-906.737849
o3663	8	-414.026326
o3664	7	-300.132503
o3665	8	-310.222878
o3666	8	-223.847992
o3667	8	-237.141806
o3668	8	-369.271164
o3669	8	-1763.966485
o366	8	-504.665327
o3670	8	-688.710179
o3671	8	-517.979461
o3672	8	-436.888059
o3673	8	-357.236746
o3674	8	-275.055528
o3675	8	-338.267783
o3676	8	-455.872082
o3677	8	-835.535935
o3678	8	-453.885849
o3679	8	-457.504531
o367	8	-844.249262
o3680	7	-986.586582
o3681	7	-953.528548
o3682	8	-455.797514
o3683	7	-441.624483
o3684	7	-1113.532204
o3685	8	-411.004931
o3686	8	-541.903312
o3687	8	-469.992050
o3688	8	-280.181550
o3689	8	-2304.430177
o368	8	-371.444777
o3690	8	-241.817586
o3691	8	-1368.706251
o3692	7	-339.066085
o3693	8	-1133.998103
o3694	8	-436.082608
o3695	8	-1065.099334
o3696	8	-591.525226
o3697	7	-771.420743
o3698	7	-832.826576
o3699	8	-1243.032858
o36	8	-239.877655
o3700	8	-169.594259
o3701	8	-482.023780
o3702	8	-1469.458078
o3703	8	-1339.039645
o3704	7	-536.165357
o3705	8	-469.335570
o3706	8	-285.993743
o3707	8	-458.012809
o3708	8	-708.118907
o3709	7	-237.457662
o370	7	-222.644305
o3710	8	-267.949963
o3711	8	-839.433091
o3712	8	-421.252939
o3713	8	-242.044827
o3714	8	-276.623489
o3715	8	-1134.013139
o3716	8	-269.629595
o3717	8	-224.032553
o3718	8	-2419.130172
o3719	8	-261.992493
o371	8	-377.593167
o3720	8	-670.687130
o3721	8	-218.229941
o3722	8	-531.040133
o3723	8	-262.386146
o3724	8	-320.260254
o3725	8	-374.138219
o3726	8	-444.052346
o3727	8	-456.558116
o3728	8	-500.552743
o3729	8	-447.398598
o372	8	-431.815828
o3730	7	-1031.065125
o3731	8	-403.824570
o3732	8	-245.111512
o3733	8	-386.284617
o3734	7	-421.219409
o3735	8	-719.815012
o3736	8	-1861.034647
o3737	8	-648.278493
o3738	8	-252.847973
o3739	7	-286.150860
o373	8	-988.716793
o3740	8	-506.738587
o3741	8	-212.826805
o3743	8	-371.926507
o3744	8	-191.187608
o3745	8	-2204.784746
o3746	8	-1268.629863
o3747	8	-342.275683
o3748	8	-376.488623
o3749	8	-573.599003
o374	8	-292.237444
o3750	8	-453.815800
o3751	8	-341.427527
o3752	8	-415.872253
o3753	8	-578.704943
o3754	8	-1406.827578
o3755	8	-490.967014
o3756	8	-470.009956
o3757	7	-255.295461
o3758	8	-459.367155
o3759	8	-644.499647
o375	8	-1225.266445
o3760	8	-419.891316
o3761	7	-238.314886
o3762	8	-206.270506
o3763	8	-344.740471
o3764	8	-630.247110
o3765	8	-414.922148
o3766	8	-264.022094
o3767	7	-630.495048
o3768	8	-498.675583
o3769	8	-1443.530052
o376	8	-411.140027
o3770	7	-189.080844
o3771	8	-1603.720118
o3772	8	-486.019974
o3773	8	-674.882068
o3774	8	-560.162329
o3775	7	-594.023854
o3776	8	-530.279251
o3777	8	-189.334084
o3778	8	-266.878737
o3779	8	-330.234241
o377	8	-299.970124
o3780	7	-156.833046
o3781	8	-346.086312
o3782	8	-533.554484
o3783	7	-324.285608
o3784	8	-484.806586
o3785	8	-295.485667
o3786	8	-735.576826
o3787	8	-756.246114
o3788	7	-188.960340
o3789	7	-286.117237
o378	8	-310.661130
o3790	8	-290.976940
o3791	8	-807.133517
o3792	8	-394.686397
o3793	8	-346.227795
o3794	8	-736.782559
o3795	8	-379.053500
o3796	8	-253.674021
o3797	8	-399.385240
o3798	8	-892.088392
o3799	8	-238.765747
o379	7	-441.005853
o37	8	-288.700688
o3800	8	-392.451624
o3802	8	-839.470859
o3803	8	-327.036958
o3804	8	-470.953325
o3805	8	-237.054116
o3806	8	-423.707113
o3807	7	-416.989981
o3809	8	-271.694372
o380	8	-424.395524
o3810	8	-156.483489
o3811	8	-581.685913
o3812	8	-834.187926
o3813	8	-251.053154
o3814	7	-336.756001
o3816	8	-267.913510
o3817	8	-390.342290
o3818	8	-339.690819
o3819	8	-513.148235
o381	8	-1007.706007
o3820	8	-250.658887
o3821	8	-422.659007
o3822	8	-192.966506
o3823	8	-637.718069
o3824	8	-492.632867
o3826	8	-1149.876075
o3827	8	-519.318652
o3828	8	-811.733201
o3829	8	-981.340219
o382	7	-268.736148
o3830	8	-435.582645
o3831	8	-520.991370
o3832	8	-295.536418
o3833	8	-878.172158
o3834	7	-693.938752
o3835	8	-389.126033
o3836	8	-535.996386
o3837	8	-371.017562
o3838	7	-572.203129
o3839	8	-1355.384390
o383	8	-218.071355
o3840	8	-573.947483
o3841	8	-624.450778
o3842	8	-921.155317
o3843	8	-408.099134
o3844	8	-576.835481
o3845	8	-433.840676
o3846	8	-486.322708
o3847	8	-274.228448
o3848	8	-248.568846
o3849	8	-1004.946466
o384	7	-366.877457
o3850	7	-298.271020
o3851	8	-170.522559
o3852	7	-236.597720
o3853	8	-402.826318
o3854	8	-752.086819
o3855	8	-378.186338
o3856	8	-401.558280
o3857	7	-337.065049
o3858	8	-1265.168623
o3859	7	-239.485746
o385	8	-334.125176
o3860	8	-849.446080
o3861	7	-264.172963
o3862	7	-646.731610
o3863	7	-505.582251
o3864	8	-549.779093
o3866	7	-278.482174
o3868	8	-2028.629564
o3869	8	-311.766635
o386	7	-527.594218
o3870	7	-186.686021
o3871	8	-243.938948
o3872	7	-339.930888
o3873	8	-499.549528
o3874	8	-395.981256
o3875	8	-258.413867
o3876	8	-717.218471
o3877	8	-357.800932
o3878	8	-426.469462
o3879	8	-469.325900
o387	8	-569.188405
o3880	8	-326.532365
o3881	8	-357.904877
o3882	8	-705.356094
o3883	7	-357.348059
o3884	8	-666.440687
o3885	8	-312.378322
o3886	8	-2060.005447
o3887	8	-163.637629
o3888	7	-672.639835
o3889	7	-786.453564
o388	7	-488.991966
o3890	7	-1278.304136
o3891	8	-245.821888
o3892	8	-416.327686
o3893	8	-609.569496
o3894	7	-1176.302433
o3897	7	-428.200955
o3898	8	-527.563657
o3899	7	-249.164698
o389	8	-356.463190
o38	8	-833.659669
o3900	8	-397.223825
o3901	8	-1964.579090
o3902	8	-266.627688
o3903	8	-248.894493
o3904	8	-707.406697
o3905	8	-480.803216
o3906	8	-589.256812
o3907	8	-272.939057
o3908	8	-289.092703
o3909	7	-311.595963
o390	8	-304.832022
o3910	7	-245.352886
o3911	8	-345.682871
o3912	8	-150.184091
o3913	8	-292.904551
o3914	8	-344.148824
o3915	8	-586.448496
o3916	8	-265.202586
o3917	8	-526.628434
o3918	8	-333.738929
o3919	8	-1975.758840
o391	8	-437.684310
o3920	8	-332.207497
o3921	8	-271.157280
o3922	8	-280.073101
o3923	8	-746.971085
o3924	8	-339.173381
o3925	8	-1445.605997
o3926	8	-671.342992
o3927	8	-188.060342
o3928	8	-964.848844
o3929	8	-217.864644
o392	8	-836.672401
o3930	8	-699.177085
o3931	8	-379.795574
o3932	7	-296.562385
o3933	8	-559.175327
o3934	8	-391.987123
o3935	8	-553.094619
o3936	8	-311.589773
o3937	8	-725.514173
o3938	8	-1046.531961
o3939	8	-252.851243
o393	8	-1605.324580
o3940	7	-798.973064
o3941	8	-227.290476
o3942	8	-803.926021
o3943	8	-604.923456
o3944	8	-234.993872
o3945	8	-222.710584
o3947	8	-315.056861
o3948	7	-627.180011
o3949	8	-332.859162
o394	8	-299.635629
o3950	8	-662.394654
o3951	7	-620.815535
o3952	7	-1239.861918
o3953	8	-632.051242
o3955	8	-272.265210
o3956	8	-746.982994
o3957	8	-276.930300
o3958	8	-462.391194
o3959	8	-246.807139
o395	8	-520.766275
o3960	8	-909.686824
o3961	7	-1397.084544
o3962	8	-563.980110
o3963	8	-301.340908
o3964	8	-1815.479030
o3965	8	-249.351417
o3966	8	-182.889074
o3967	7	-840.248100
o3968	8	-376.229882
o396	8	-765.318074
o3970	8	-1007.732994
o3971	8	-208.990470
o3972	8	-301.015724
o3973	8	-278.574474
o3974	8	-393.010431
o3975	8	-471.999791
o3976	8	-195.344498
o3977	8	-277.750540
o3978	8	-331.238168
o3979	7	-1308.965711
o3980	7	-507.049346
o3981	8	-417.843725
o3983	8	-281.320410
o3984	7	-876.074404
o3985	8	-1296.769196
o3986	8	-216.428306
o3987	8	-323.126446
o3988	7	-740.426901
o3989	8	-311.123937
o398	8	-491.465325
o3990	8	-279.929511
o3991	8	-1708.501237
o3992	8	-617.009835
o3993	8	-300.984277
o3994	7	-549.915152
o3995	8	-500.600526
o3996	8	-295.967771
o3997	8	-970.262478
o3998	8	-285.261906
o3999	8	-379.144569
o399	8	-728.544276
o39	8	-374.381145
o3	8	-469.760600
o4000	8	-209.032121
o4001	8	-708.717295
o4002	8	-264.645960
o4003	8	-285.516926
o4004	8	-323.666734
o4005	8	-560.005648
o4007	7	-583.002852
o4008	8	-243.154851
o4009	8	-307.222877
o400	8	-2596.797047
o4010	7	-1245.339098
o4011	7	-489.893237
o401	8	-470.229196
o402	8	-667.076379
o403	8	-568.233690
o404	8	-298.443715
o405	8	-318.203856
o406	8	-300.430971
o407	8	-611.118949
o408	8	-287.141098
o409	8	-828.808592
o40	8	-275.841479
o410	8	-575.117376
o411	8	-690.224962
o412	8	-774.292567
o413	8	-482.788718
o415	8	-289.509162
o416	8	-228.257863
o417	8	-279.073940
o418	8	-291.503907
o419	7	-606.860364
o41	8	-438.589569
o420	8	-139.395373
o421	8	-681.254042
o422	8	-293.527413
o423	8	-380.450025
o424	8	-315.368358
o425	8	-1052.850225
o426	8	-232.416049
o427	8	-406.826262
o428	8	-403.877147
o429	8	-784.118378
o42	8	-882.269360
o430	7	-402.576693
o431	8	-1008.361273
o432	8	-218.072516
o433	8	-743.605864
o434	7	-582.074354
o435	8	-742.191371
o436	8	-223.527783
o437	7	-2144.083482
o438	7	-1015.805095
o439	8	-1177.056449
o43	8	-522.676443
o440	8	-673.187941
o441	8	-507.432094
o442	8	-208.035266
o443	8	-389.831284
o444	8	-123.035240
o445	8	-460.964528
o446	8	-400.875770
o447	8	-542.807973
o448	8	-673.862193
o449	8	-264.851979
o44	7	-303.200229
o450	8	-254.205291
o451	7	-452.390480
o452	8	-208.029891
o453	7	-1445.615402
o454	8	-469.057971
o455	7	-253.695589
o456	8	-610.832614
o458	8	-2382.400310
o459	8	-286.962762
o45	8	-562.566630
o460	8	-235.562745
o461	7	-247.409903
o462	7	-467.065079
o463	7	-745.308465
o464	8	-683.479300
o465	8	-383.275073
o466	8	-350.302098
o467	8	-321.618199
o468	8	-302.988748
o469	8	-603.391777
o46	7	-480.652234
o470	8	-279.340035
o471	8	-858.873429
o472	8	-312.180335
o473	8	-451.705882
o474	8	-490.382031
o475	8	-342.979199
o476	8	-1095.069204
o477	8	-719.949373
o478	7	-1245.860453
o479	8	-756.139479
o47	8	-895.651249
o480	8	-144.516830
o481	7	-365.735558
o482	8	-811.485514
o483	8	-256.678806
o485	7	-544.555162
o486	8	-458.989128
o487	7	-666.111401
o488	7	-1090.023818
o48	8	-592.069539
o490	8	-282.081224
o491	8	-462.727737
o492	8	-1262.263547
o493	8	-481.956198
o494	8	-263.500493
o495	8	-573.875869
o496	7	-301.849314
o497	8	-359.021944
o498	8	-417.320070
o49	8	-424.747362
o4	8	-511.376462
o500	8	-700.899380
o501	8	-508.678416
o502	7	-296.751848
o503	8	-980.872506
o504	8	-210.974674
o505	8	-288.086871
o506	8	-376.103947
o507	8	-517.674454
o508	8	-549.737929
o509	8	-399.008761
o50	8	-791.894263
o510	7	-206.741594
o511	8	-768.917978
o512	7	-218.855258
o513	8	-257.651911
o514	8	-334.253580
o515	8	-238.153958
o516	7	-373.601647
o517	8	-298.782175
o518	7	-877.525374
o519	8	-413.569385
o51	8	-1104.855945
o520	8	-470.374279
o521	8	-347.686726
o522	8	-367.917059
o523	7	-422.524599
o524	8	-719.430545
o525	8	-437.262497
o526	7	-552.936486
o527	8	-497.545437
o528	8	-345.759038
o529	8	-340.655836
o52	8	-170.209845
o530	8	-190.986859
o531	8	-296.165114
o532	8	-822.417456
o533	8	-1030.851365
o534	8	-443.248578
o535	7	-2135.839293
o536	8	-354.941359
o537	8	-315.346615
o538	8	-388.530850
o539	8	-227.003231
o540	8	-770.232143
o541	8	-700.073395
o542	8	-646.872492
o543	7	-258.211902
o544	8	-460.439478
o545	8	-422.926818
o546	8	-533.895752
o547	8	-227.622868
o548	8	-1652.467582
o549	8	-1037.697512
o54	8	-912.451405
o550	8	-264.157268
o551	8	-223.235602
o552	8	-412.450191
o553	7	-441.291297
o554	8	-1863.999005
o556	8	-642.998536
o557	8	-183.952657
o558	8	-519.917904
o559	8	-446.776443
o55	8	-287.856352
o560	7	-487.744618
o561	7	-228.913212
o562	7	-723.216519
o563	8	-403.541893
o564	8	-397.034599
o565	8	-1365.352274
o566	8	-533.243144
o567	8	-286.746497
o568	8	-301.188353
o569	8	-312.769515
o56	8	-203.768458
o570	8	-139.756888
o571	8	-584.167829
o573	8	-700.686580
o574	8	-266.727894
o575	8	-459.869858
o576	8	-284.400360
o577	8	-305.320621
o578	8	-152.509391
o579	8	-902.696929
o57	8	-193.046476
o580	8	-192.535326
o581	7	-372.839865
o582	8	-361.388815
o583	8	-295.979672
o584	8	-655.499587
o585	8	-650.633092
o586	8	-628.307213
o587	8	-576.414254
o588	7	-470.562977
o589	8	-514.987657
o58	8	-215.817074
o590	8	-440.014169
o592	8	-207.369713
o593	8	-387.135557
o594	8	-530.899387
o595	8	-192.464186
o596	7	-466.098124
o597	8	-279.148345
o598	8	-287.945332
o599	8	-454.197198
o59	8	-525.292007
o5	8	-511.111388
o600	8	-328.551619
o601	7	-566.490235
o602	8	-390.134462
o603	8	-650.076819
o604	8	-531.478652
o605	8	-405.569586
o606	8	-188.081583
o607	8	-437.741301
o609	8	-498.640118
o60	8	-224.281083
o610	8	-522.187220
o611	7	-503.846128
o612	7	-273.881503
o613	7	-221.148472
o614	8	-200.513004
o615	8	-403.735301
o616	8	-2356.896371
o617	8	-633.551290
o618	8	-115.524749
o619	8	-703.055403
o61	8	-230.122843
o620	8	-251.325302
o621	8	-289.321340
o622	7	-497.754968
o623	7	-243.959763
o624	8	-570.076852
o625	8	-338.090062
o626	7	-367.065183
o627	8	-385.548390
o628	8	-544.225001
o629	8	-844.463636
o62	8	-267.741720
o630	8	-111.195504
o631	8	-762.116534
o632	8	-212.994716
o633	8	-362.474640
o634	7	-1074.316336
o636	8	-340.629844
o637	8	-724.036941
o638	8	-1899.053233
o639	8	-183.678024
o63	7	-638.315827
o640	8	-225.642283
o641	8	-672.844549
o642	8	-1387.520768
o643	8	-811.137610
o644	8	-445.578425
o645	8	-132.577879
o646	8	-1446.216099
o647	8	-969.572863
o648	8	-469.263921
o649	8	-819.575408
o64	8	-745.116244
o650	8	-354.495409
o651	7	-410.828416
o652	8	-575.142603
o653	8	-448.474778
o654	8	-280.126773
o655	7	-455.977796
o656	8	-392.275541
o657	8	-977.528993
o658	7	-298.679949
o659	8	-685.904079
o65	8	-240.497672
o661	8	-365.568388
o662	8	-632.542965
o663	8	-318.342272
o664	8	-318.962416
o665	8	-696.917445
o666	7	-238.030432
o667	8	-766.991051
o668	8	-194.835749
o669	8	-282.619503
o66	8	-514.502625
o670	8	-533.187562
o671	8	-547.711254
o672	8	-436.009903
o673	8	-221.151283
o674	8	-826.474419
o675	8	-479.890669
o676	7	-624.702392
o677	7	-672.223330
o678	7	-345.863436
o679	8	-1358.182304
